ID,Title,Budget,Revenue,Total Time,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
335988,Transformers: The Last Knight,2.308649417636828,1.1496952923168005,2h 34min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
399566,Godzilla vs. Kong,2.0464486790025176,0.7035708319744576,1h 54min,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
138843,The Conjuring,-0.8377594459748937,0.2099658549639227,1h 52min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
141052,Justice League,3.5888059650866952,1.3227978920719654,2h 0min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752623,The Lost City,0.1030784985364544,-0.21040676547301648,1h 52min,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551271,Medieval,-0.683523717366476,-0.8322237029867189,2h 6min,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1930,The Amazing Spider-Man,2.2778022719151445,1.652517757087589,2h 16min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1930,The Amazing Spider-Man,2.2778022719151445,1.652517757087589,2h 16min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,Pirates of the Caribbean: Dead Man's Chest,2.0464486790025176,2.66712459483676,2h 31min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550988,Free Guy,0.6583271215267582,0.24663052996292653,1h 55min,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
458156,John Wick: Chapter 3 - Parabellum,-0.18996938581953926,0.23074893321124643,2h 11min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10198,The Princess and the Frog,0.5812092572225493,0.04706100365970365,1h 38min,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
190859,American Sniper,-0.13135980894834054,0.9415912348762315,2h 13min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49026,The Dark Knight Rises,2.8176273220446064,2.7178385092006803,2h 45min,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
526896,Morbius,0.11850207139729617,-0.2941778674357045,1h 45min,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
198184,Chappie,-0.2825108229845899,-0.5022249447837895,2h 0min,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
57214,Project X,-0.8531830188357354,-0.5077234247961527,1h 28min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,Scary Movie,-0.745218008809843,0.07021437726215662,1h 28min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524434,Eternals,2.0464486790025176,0.479200771522361,2h 36min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
529203,The Croods: A New Age,-0.03573365721112155,-0.13458014637021845,1h 35min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
420818,The Lion King,2.9718630506530244,4.636850061361703,1h 58min,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
639933,The Northman,0.04138420709308731,-0.6168525835161301,2h 17min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,Terminator 2: Judgment Day,0.534938538640024,0.8680419335444843,2h 17min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8966,Twilight,-0.4675936973146912,0.45134669525263466,2h 2min,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11688,The Emperor's New Groove,0.5040913929183405,-0.2881518418430972,1h 18min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
601796,Alienoid,-0.6610411453729755,-0.8066506734826389,2h 23min,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
260346,Taken 3,-0.2979343958454317,0.22765527554906453,1h 49min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122917,The Hobbit: The Battle of the Five Armies,2.8176273220446064,2.3056329441339427,2h 24min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497698,Black Widow,2.0464486790025176,0.4056305502341962,2h 14min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72190,World War Z,2.0464486790025176,0.9071617574838601,1h 56min,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
129,Spirited Away,-0.745218008809843,0.060010990808771744,2h 5min,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
603,The Matrix,-0.06658080293280509,0.6818143707400014,2h 16min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14160,Up,1.6608593574814734,1.57724026623402,1h 36min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22881,The Blind Side,-0.5909822802014253,0.1730454025876121,2h 9min,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99861,Avengers: Age of Ultron,4.5913382010414105,3.7872864868148506,2h 21min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156022,The Equalizer,-0.18996938581953926,-0.21230900111924716,2h 12min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
474350,It Chapter Two,0.18019636284066326,0.7134832678283034,2h 49min,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
937278,A Man Called Otto,-0.2670872501237481,-0.4871832521357726,2h 6min,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
739405,Operation Fortune: Ruse de Guerre,-0.2670872501237481,-0.7216547962685196,1h 54min,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49521,Man of Steel,2.432038000523562,1.3561594724550345,2h 23min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214756,Ted 2,0.010537061371403762,-0.13471931271228815,1h 55min,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177677,Mission: Impossible - Rogue Nation,1.275270035960429,1.4045312847730966,2h 11min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259693,The Conjuring 2,-0.42132297873216584,0.21467444094337806,2h 14min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
487297,What Men Want,-0.7297944359490013,-0.6164128424054461,1h 57min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269149,Zootopia,1.275270035960429,2.5290574423384267,1h 49min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
629542,The Bad Guys,0.19561993570150502,-0.021633934710232047,1h 40min,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56292,Mission: Impossible - Ghost Protocol,1.1981521716562202,1.444085478883991,2h 13min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10020,Beauty and the Beast,-0.6526765716447924,0.5547128164656938,1h 24min,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
49013,Cars 2,2.0464486790025176,0.9994383697081827,1h 46min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451048,Jungle Cruise,2.0464486790025176,-0.11814872898304482,2h 7min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8869,Eight Legged Freaks,-0.5755587073405836,-0.6952101909347955,1h 39min,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11970,Hercules,0.2727378000057139,-0.013226970796488194,1h 33min,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
111,Scarface,-0.6526765716447924,-0.6287543110491857,2h 50min,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
406759,Moonfall,1.213575744517062,-0.624560316432675,2h 11min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
396535,Train to Busan,-0.9071655238486817,-0.55778739287659,1h 58min,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
480530,Creed II,-0.2670872501237481,-0.1401519632762929,2h 10min,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10625,Mean Girls,-0.7760651545315266,-0.4174019267461973,1h 37min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439079,The Nun,-0.6989472902273177,0.3589164557045484,1h 36min,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9600,Big Momma's House,-0.5755587073405836,-0.27288060006888504,1h 38min,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209112,Batman v Superman: Dawn of Justice,2.8176273220446064,2.0340122524417494,2h 32min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122,The Lord of the Rings: The Return of the King,0.41154995575328984,2.8426252810128774,3h 21min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297762,Wonder Woman,1.2598464630995874,1.866575970426519,2h 21min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10193,Toy Story 3,2.0464486790025176,2.67144340691428,1h 43min,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9023,Spirit: Stallion of the Cimarron,0.19561993570150502,-0.44233685966314856,1h 23min,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
131631,The Hunger Games: Mockingjay - Part 1,0.8896807144393848,1.644031237992064,2h 3min,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
121,The Lord of the Rings: The Two Towers,0.18019636284066326,2.207602958136707,2h 59min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588228,The Tomorrow War,2.0464486790025176,-0.7989604249678093,2h 18min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9637,Scooby-Doo,0.2573142271448721,0.06240337658281326,1h 28min,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168259,Furious 7,1.8922129503940999,4.149759614829939,2h 17min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
271110,Captain America: Civil War,2.8176273220446064,2.956204709585367,2h 27min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68721,Iron Man 3,2.0464486790025176,3.1614138505982603,2h 10min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296096,Me Before You,-0.7297944359490013,-0.16082732270626107,1h 50min,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37135,Tarzan,0.9667985787435937,0.6312847992733656,1h 28min,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,Star Wars,-0.8686065916965773,1.710108943094206,2h 1min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953,Madagascar,0.11850207139729617,0.9407881426422929,1h 26min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38365,Grown Ups,0.19561993570150502,0.048488015047737795,1h 42min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637649,Wrath of Man,-0.42132297873216584,-0.5036527738470311,1h 59min,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
527774,Raya and the Last Dragon,0.5040913929183405,-0.4164235025276445,1h 47min,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
166428,How to Train Your Dragon: The Hidden World,0.9513750058827518,0.883144500133453,1h 44min,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
545611,Everything Everywhere All at Once,-0.6526765716447924,-0.38748515925907856,2h 20min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
954,Mission: Impossible,0.19561993570150502,0.6627368706573502,1h 50min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
408,Snow White and the Seven Dwarfs,-1.015309092577584,-0.2367246904969724,1h 23min,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8355,Ice Age: Dawn of the Dinosaurs,0.34985566430992276,2.077036768936822,1h 34min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
818397,Memory,-0.5755587073405836,-0.8091813650615357,1h 54min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38322,"Big Mommas: Like Father, Like Son",-0.5447115616189,-0.5707518443044295,1h 47min,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579974,RRR,0.02596063423224553,-0.3189059483076234,3h 7min,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810,Shrek the Third,1.4295057645688467,1.8352969065875466,1h 33min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
718789,Lightyear,2.0464486790025176,-0.09989619394613276,1h 45min,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
210577,Gone Girl,-0.09742794865448864,0.3712724710539956,2h 29min,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
184345,A Haunted House 2,-0.9765716017224696,-0.7628783270687606,1h 27min,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284053,Thor: Ragnarok,1.7379772217856821,1.9735579569136132,2h 11min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
550,Fight Club,-0.06658080293280509,-0.5139157055191556,2h 19min,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
661374,Glass Onion: A Knives Out Mystery,-0.42132297873216584,-0.8026531517113491,2h 20min,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
400928,Gifted,-0.9303008831399443,-0.7134228741965745,1h 41min,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11565,Big Momma's House 2,-0.42132297873216584,-0.3905875047203401,1h 39min,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
284052,Doctor Strange,1.7379772217856821,1.383517486937083,1h 55min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385128,F9,2.0464486790025176,1.5479965707316152,2h 23min,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,Scary Movie 2,-0.344205114427957,-0.38082282739239753,1h 23min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301528,Toy Story 4,1.6608593574814734,2.6926267668493713,1h 40min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11770,Shaolin Soccer,-0.8840300874395547,-0.7054000494794047,1h 53min,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624860,The Matrix Resurrections,1.8922129503940999,-0.3304545489545956,2h 27min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102651,Maleficent,1.7379772217856821,1.6545260794978376,1h 37min,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
496243,Parasite,-0.8630078347480916,0.002861695607335928,2h 13min,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232672,Blended,-0.42132297873216584,-0.4244301979419307,1h 57min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
337339,The Fate of the Furious,2.8176273220446064,3.22876626189273,2h 16min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11036,The Notebook,-0.5909822802014253,-0.46528554080629864,2h 3min,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
425909,Ghostbusters: Afterlife,0.11850207139729617,-0.2166965473703586,2h 4min,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),0.11850207139729617,-0.16930834227660016,1h 49min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150689,Cinderella,0.4269735286141316,0.9455705765624642,1h 45min,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
680,Pulp Fiction,-0.9148773102791026,-0.8464383336477387,2h 34min,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
840111,Scarlet,-0.9341567763551548,-0.8455171928527949,1h 40min,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10195,Thor,1.275270035960429,0.6350263194660819,1h 55min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11153,National Lampoon's Vacation,-0.8069123002532101,-0.6439992619278148,1h 39min,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508442,Soul,1.275270035960429,-0.396768272048889,1h 41min,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
497,The Green Mile,-0.11285152151533041,0.09916800248470138,3h 9min,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
512195,Red Notice,1.4295057645688467,-0.8458509889737914,1h 58min,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
758336,Love Again,-0.8994537374182607,-0.8134675657460017,1h 44min,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10192,Shrek Forever After,1.5066236288730557,1.6349450068850784,1h 33min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
585245,Clifford the Big Red Dog,-0.05115723007196333,-0.4925057935012709,1h 37min,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32657,Percy Jackson & the Olympians: The Lightning Thief,0.4269735286141316,-0.09965950005310421,1h 58min,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
335983,Venom,0.7508685586918088,1.9761407060483616,1h 52min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260514,Cars 3,1.6608593574814734,0.4193930295850116,1h 42min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,Léon: The Professional,-0.7914887273923684,-0.6971302736612609,1h 51min,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
653851,Devotion,0.34985566430992276,-0.7804967912501097,2h 19min,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
848058,Piggy,-1.0012493182998166,-0.8451837627073955,1h 39min,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4258,Scary Movie 5,-0.7297944359490013,-0.5880175508723696,1h 26min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Indiana Jones and the Last Crusade,-0.2979343958454317,0.7169428285516858,2h 7min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Saving Private Ryan,0.04138420709308731,0.7422284551115627,2h 49min,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
106,Predator,-0.8069123002532101,-0.5224425907338959,1h 47min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
762504,Nope,0.010537061371403762,-0.28322141530452366,2h 10min,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
263115,Logan,0.45782067433581514,1.1945232772060235,2h 17min,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
370172,No Time to Die,2.8176273220446064,1.7060040816694675,2h 43min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
807,Se7en,-0.5292879887580583,0.23273420905012246,2h 7min,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3170,Bambi,-1.0250324676512346,0.035355626980003524,1h 10min,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
341174,Fifty Shades Darker,-0.18996938581953926,0.40258524750989,1h 58min,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
109418,Grown Ups 2,0.19561993570150502,-0.031986757901942095,1h 41min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62211,Monsters University,2.0464486790025176,1.6051352724232055,1h 44min,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22803,Law Abiding Citizen,-0.22081653154122283,-0.4245963772395449,1h 49min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
400160,The SpongeBob Movie: Sponge on the Run,-0.11285152151533041,-0.8309420762288243,1h 35min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
830784,"Lyle, Lyle, Crocodile",-0.2670872501237481,-0.5032506886578989,1h 46min,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50646,"Crazy, Stupid, Love.",-0.2670872501237481,-0.36809971543971315,1h 58min,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
764,The Evil Dead,-1.032867642664542,-0.7488040727772345,1h 25min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244786,Whiplash,-0.9873681027250589,-0.8032730022718719,1h 47min,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
68726,Pacific Rim,1.7379772217856821,0.5086700728463314,2h 11min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
379149,The Foreigner,-0.4984408430363747,-0.3671286766746474,1h 53min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3933,Corpse Bride,-0.42132297873216584,-0.45694385902605666,1h 17min,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
798286,Beau Is Afraid,-0.4984408430363747,-0.8134675657460017,2h 59min,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12429,Ponyo,-0.3954468659671045,-0.17909664646154644,1h 40min,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
615457,Nobody,-0.7760651545315266,-0.6427472000634108,1h 32min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
242,The Godfather Part III,-0.20539295868038104,-0.3955100413525767,2h 50min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
823625,Blacklight,-0.37505226014964055,-0.7956633475182201,1h 44min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49530,In Time,-0.42132297873216584,-0.27297569437668606,1h 49min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
346910,The Predator,0.3190085185882392,-0.3171184905215678,1h 47min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8871,How the Grinch Stole Christmas,0.8588335687177012,0.2937670064904863,1h 44min,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9453,Caligula,-0.7683533681011058,-0.7691610433291282,2h 36min,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10756,The Haunted Mansion,0.34985566430992276,-0.24541321493367882,1h 28min,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
13,Forrest Gump,-0.18996938581953926,1.3869614228104319,2h 22min,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62177,Brave,1.8150950860898911,0.930631037265068,1h 33min,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
321612,Beauty and the Beast,1.4295057645688467,3.328044053227383,2h 9min,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
18785,The Hangover,-0.4984408430363747,0.7009158339815562,1h 40min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11838,Ju-on: The Grudge,-0.9842833881528905,-0.8343780397689,1h 32min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9325,The Jungle Book,-0.9765716017224696,-0.16775600897470713,1h 18min,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464052,Wonder Woman 1984,2.0464486790025176,-0.2872505890193294,2h 31min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,Gladiator,0.5503621115008658,0.6878934990620118,2h 35min,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577922,Tenet,2.1235665433067266,0.3579975865959675,2h 30min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
956,Mission: Impossible III,1.275270035960429,0.467379423440449,2h 6min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24021,The Twilight Saga: Eclipse,0.010537061371403762,1.456541728684983,2h 4min,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
240,The Godfather Part II,-0.8377594459748937,-0.5081581939140428,3h 22min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
417261,Forever My Girl,-0.9842833881528905,-0.7924739987772187,1h 44min,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
8363,Superbad,-0.7297944359490013,-0.2832562126599266,1h 53min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225886,Sex Tape,-0.42132297873216584,-0.43077740503721235,1h 37min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,Little Man,-0.05115723007196333,-0.5114713578045086,1h 38min,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,The Fifth Element,0.34985566430992276,0.023726933727625944,2h 6min,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
204082,Homefront,-0.6989472902273177,-0.7044698186419326,1h 40min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964980,Air,0.34985566430992276,-0.5593325451437978,1h 52min,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
218,The Terminator,-0.9395550268564494,-0.5880424240246493,1h 48min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
862965,Emily the Criminal,-1.0074187474441532,-0.8393243252500061,1h 37min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4232,Scream,-0.8069123002532101,-0.2758900899379338,1h 52min,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
830788,The Invitation,-0.884030164557419,-0.7355642197671083,1h 45min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
333339,Ready Player One,1.6608593574814734,1.1557915126883094,2h 20min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
812,Aladdin,-0.6064058530622671,0.8154542702834983,1h 35min,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4348,Pride & Prejudice,-0.6064058530622671,-0.4454591392546703,2h 7min,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
475557,Joker,-0.18996938581953926,2.6961338318646475,2h 2min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
345887,The Equalizer 2,-0.08200437579364687,-0.21867427619895252,2h 1min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
297761,Suicide Squad,1.6608593574814734,1.6159737122612332,2h 3min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373571,Godzilla: King of the Monsters,1.5837414931772644,0.4282122567659747,2h 12min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
640,Catch Me If You Can,-0.23624010440206458,0.31450981753091817,2h 21min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
530915,1917,0.5040913929183405,0.4547145609550665,1h 59min,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
955,Mission: Impossible II,0.8896807144393848,0.955045559477376,2h 3min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1579,Apocalypto,-0.42132297873216584,-0.4486316465240591,2h 19min,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
348,Alien,-0.8686065916965773,-0.5004700654200133,1h 57min,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
381284,Hidden Figures,-0.6526765716447924,-0.06847017277107731,2h 7min,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
